FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,ODS_Provider,Location,No_5th_Grade,No_6th_Grade,Number_Attending,Days,Days+Nights,Cost_Per_Student,Total_Request,Fall_5th_Grade,Fall_6th_Grade,Percent_5th,Percent_6th
784,-122.8777691,45.75389668,Scappoose Middle School,Northwest Regional,Scappoose SD 1J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,0,,,,,,,,,,,,,
785,-122.922723,42.38637899,Scenic Middle School,Southern OR,Central Point SD 6,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,0,,,,,,,,,,,,,
786,-123.073653,44.88590409,Schirle Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,1,Camp Tapawingo,Camp Tapawingo,78,0,78,3,3-2,218.15,17015.7,87,-,90,
787,-122.844984,45.43132249,Scholls Heights Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,0,,,,,,,,,,,,,
788,-122.8537786,44.70480341,Scio Middle School,Linn Benton Lincoln,Scio SD 95,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,1,Coast Range Natural Resource Education Organization (CRNREO),Camp Tadmor,0,48,48,5,5-4,14922.41,716275.68,-,50,,96
789,-122.594265,45.554628,Scott Elementary School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,0,,,,,,,,,,,,,
790,-122.96743,44.966905,Scott Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Oregon 4-H Center - Camp Trickle Creek ,100,0,100,3,3-0,43.44,4344,102,-,98,
791,-122.676079,45.04566576,Scotts Mills Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,18,0,18,4,4-3,253.04,4554.72,19,16,95,0
792,-122.487945,45.44362,Scouters Mountain Elementary,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,0,,,,,,,,,,,,,
793,-123.9070144,45.98690169,Seaside Heights Elementary School,Northwest Regional,Seaside SD 10,Clatsop,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge),62,0,62,3,3-2,186.0304839,11533.89,66,-,94,
794,-122.649741,45.46254298,Sellwood Middle School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41041,State House District 41,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,183,183,6,6-5,556.28,101799.24,-,206,,89
795,-118.9716534,44.13397817,Seneca Elementary School,Grant,John Day SD 3,Grant,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Lake Creek Youth Recreational Camp Inc.,0,4,4,4,4-3,425.85,1703.4,3,4,0,100
796,-122.892395,44.51111902,Seven Oak Middle School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,1,South Santiam Watershed Council,Camp Tadmor,0,140,140,3,3-2,341.6555074,47831.77104,-,133,,105
798,-122.8369613,45.45848175,Sexton Mountain Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41028,State House District 28,0,,,,,,,,,,,,,
799,-122.809985,42.62247201,Shady Cove School,Southern OR,Eagle Point SD 9,Jackson,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,1,Siskiyou Field Institute,Siskiyou Field Institute,22,0,22,3,3-2,273.59,6018.98,27,32,81,0
800,-121.7177166,42.21089687,Shasta Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Klamath Outdoor Science School,Klamath Outdoor Science School,0,56,56,4,4-3,293.46,16433.76,72,73,0,77
801,-123.177077,44.08455249,Shasta Middle School,Lane,Bethel SD 52,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,0,,,,,,,,,,,,,
802,-122.5277914,45.54968816,Shaver Elementary School,Multnomah,Parkrose SD 3,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,0,,,,,,,,,,,,,
803,-123.3991216,45.10102744,Sheridan AllPrep Academy,Willamette,Sheridan SD 48J,Yamhill,41005,State Senate District 5,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,1,Oregon Museum of Science and Industry (OMSI),Camp Meriwether,1,0,1,3,3-2,2889.44,2889.44,5,5,20,0
804,-123.3994831,45.09773724,Sheridan Japanese School,Willamette,Sheridan SD 48J,Yamhill,41005,State Senate District 5,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,1,Multnomah Education Service District (MESD),Camp Angelos (Sandy River),0,13,13,4,4-3,368.37,4788.81,12,12,0,108
805,-120.7405506,45.47406324,Sherman County School,North Central,Sherman County SD,Sherman,41029,State Senate District 29,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41057,State House District 57,1,None (school or applying district is provider or school or applying district coordinated multiple providers),US Forest Service Tupper Guard Camp,0,26,26,5,5-4,310.47,8072.22,26,26,0,100
806,-122.8414446,45.35118567,Sherwood Charter School,Northwest Regional,Sherwood SD 88J,Washington,41013,State Senate District 13,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41026,State House District 26,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,24,0,24,4,4-3,263.4316667,6322.36,25,24,96,0
807,-118.8147698,45.65455456,Sherwood Heights Elementary School,InterMountain,Pendleton SD 16,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,0,,,,,,,,,,,,,
808,-122.841374,45.35893101,Sherwood Middle School,Northwest Regional,Sherwood SD 88J,Washington,41013,State Senate District 13,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41026,State House District 26,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,"Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge), Oregon 4-H Center - Camp Trickle Creek, Camp Magruder - United Methodist",0,233,233,4,4-3,227.3663948,52976.37,-,237,,98
809,-123.9201399,44.72378253,Siletz Valley Schools,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,0,,,,,,,,,,,,,
810,-122.6670847,44.92637397,Silver Crest Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,15,0,15,4,4-3,349.36,5240.4,20,15,75,0
811,-121.2965299,44.03471009,Silver Rail Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,1,Camp Tamarack,Camp Tamarack,89,0,89,3,3-2,189.8426966,16896,100,-,89,
812,-122.7887029,45.0120811,Silverton Middle School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Oregon Museum of Science and Industry (OMSI),Camp Meriwether,0,110,110,3,3-2,229.59,25254.9,-,150,,73
813,-118.9143766,42.82635374,Silvies River Charter School,Harney,Harney County Union High SD 1J,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
814,-121.5435999,44.29130252,Sisters Elementary School,High Desert,Sisters SD 6,Deschutes,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,0,,,,,,,,,,,,,
815,-121.5713997,44.29136748,Sisters Middle School,High Desert,Sisters SD 6,Deschutes,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Tadmor,0,11,11,3,3-3,164.77,1812.47,84,85,0,13
817,-122.7577551,45.60031075,Sitton Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,0,,,,,,,,,,,,,
818,-124.1038807,43.98613847,Siuslaw Elementary School,Lane,Siuslaw SD 97J,Lane,41005,State Senate District 5,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41009,State House District 9,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Cleawox,0,112,112,4,4-3,207.9971429,23295.68,121,-,0,
819,-124.1038983,43.98849537,Siuslaw Middle School,Lane,Siuslaw SD 97J,Lane,41005,State Senate District 5,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41009,State House District 9,0,,,,,,,,,,,,,
820,-121.2789682,44.10666018,Sky View Middle School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,0,,,,,,,,,,,,,
821,-122.8570712,45.60694025,Skyline School,Multnomah,Portland SD 1J,Multnomah,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,32,32,6,6-5,556.28,17800.96,31,33,0,97
822,-122.5993775,45.43652007,Sojourner School,Clackamas,North Clackamas SD 12,Clackamas,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41041,State House District 41,0,,,,,,,,,,,,,
823,-117.8333587,44.77065057,South Baker Intermediate School,InterMountain,Baker SD 5J,Baker,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Elkanah,0,110,110,4,4-3,188.6,20746,141,110,0,100
824,-122.8558556,45.81272557,South Columbia Family School,Northwest Regional,Scappoose SD 1J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,0,,,,,,,,,,,,,
825,-122.9312645,45.49398831,South Meadows Middle School,Northwest Regional,Hillsboro SD 1J,Washington,41012,State Senate District 12,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41024,State House District 24,0,,,,,,,,,,,,,
826,-123.334053,42.41521747,South Middle School,Southern OR,Grants Pass SD 7,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,1,Southern Oregon University (Fall in the Field),Camp Latgawa,0,192,192,3,3-2,258.72,49674.24,-,235,,82
827,-123.8170297,45.40693748,South Prairie Elementary School,Northwest Regional,Tillamook SD 9,Tillamook,41005,State Senate District 5,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41010,State House District 10,0,,,,,,,,,,,,,
828,-123.0693313,44.63344607,South Shore Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,0,,,,,,,,,,,,,
829,-123.0853173,44.00825634,Spencer Butte Middle School,Lane,Eugene SD 4J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,0,,,,,,,,,,,,,
830,-119.7929513,44.83365751,Spray School,North Central,Spray SD 1,Wheeler,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41059,State House District 59,1,"Lake Creek Youth Recreational Camp, Inc.",Lake Creek Youth Recreational Camp Inc.,4,1,5,4,4-3,403.31,2016.55,5,1,80,100
831,-123.144247,44.11568254,Spring Creek Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,1,Whole Earth Nature School,Camp Lutherwood,53,0,53,3,3-2,171.7,9100.1,53,-,100,
832,-122.5347731,45.43809461,Spring Mountain Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41048,State House District 48,0,,,,,,,,,,,,,
833,-122.8503656,45.56784006,Springville K-8 School,Northwest Regional,Beaverton SD 48J,Washington,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,0,55,55,4,4-3,231.63284,12739.8062,124,60,0,92
834,-122.4666742,45.36727561,Springwater Environmental Sciences School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Opal Creek Ancient Forest Center,Opal Creek Ancient Forest Center,24,0,24,4,4-3,339,8136,24,22,100,0
836,-122.8866999,45.86624754,St Helens-Yankton Author Academy,Northwest Regional,St Helens SD 502,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Multnomah Education Service District (MESD),Canby Grove Christian Center,0,22,22,6,6-5,486.2613636,10697.75,22,26,0,85
837,-122.794,45.067977,St Marys Public School,Willamette,Mt Angel SD 91,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,0,,,,,,,,,,,,,
838,-122.9747309,45.21375272,St Paul Elementary School,Willamette,St Paul SD 45,Marion,41013,State Senate District 13,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41025,State House District 25,1,Multnomah Education Service District (MESD),Canby Grove Christian Center,0,20,20,6,6-5,493,9860,16,22,0,91
840,-122.7009346,45.37672235,Stafford Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,0,,,,,,,,,,,,,
841,-119.2268531,45.7948852,Stanfield Elementary School,InterMountain,Stanfield SD 61,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,1,None (school or applying district is provider or school or applying district coordinated multiple providers),US Forest Service Tupper Guard Camp,32,0,32,4,4-3,156.94,5022.08,36,-,89,
842,-122.793739,44.80154698,Stayton Elementary School,Willamette,North Santiam SD 29J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41017,State House District 17,0,,,,,,,,,,,,,
843,-122.803694,44.80983748,Stayton Intermediate/Middle School,Willamette,North Santiam SD 29J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41017,State House District 17,1,Oregon Museum of Science and Industry (OMSI),Camp Tadmor,0,90,90,5,5-4,187.48,16873.2,121,98,0,92
844,-121.7425229,42.19338018,Stearns Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,0,43,43,4,4-3,321.76,13835.68,57,52,0,83
845,-117.920758,45.56493186,Stella Mayfield Elementary School,InterMountain,Elgin SD 23,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Twin Rocks Friends Camp,Twin Rocks Friends Camp,31,30,61,3,3-2,260.18,15870.98,33,34,94,88
846,-122.9601329,44.99019118,Stephens Middle School,Willamette,Salem-Keizer SD 24J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,0,,,,,,,,,,,,,
847,-122.7039247,45.44018539,Stephenson Elementary School,Multnomah,Portland SD 1J,Multnomah,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41038,State House District 38,0,,,,,,,,,,,,,
848,-122.821842,45.55749499,Stoller Middle School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,"Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge), Oregon 4-H Center - Camp Trickle Creek, Camp Magruder - United Methodist",0,456,456,4,4-3,242.764357,110700.5468,-,501,,91
849,-123.0759219,44.96212949,Straub Middle School,Willamette,Salem-Keizer SD 24J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,0,,,,,,,,,,,,,
850,-122.7869881,44.83022026,Sublimity Elementary School,Willamette,North Santiam SD 29J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41017,State House District 17,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,38,0,38,3,3-2,295.71,11236.98,45,52,84,0
852,-123.195439,45.19380073,Sue Buel Elementary School,Willamette,McMinnville SD 40,Yamhill,41012,State Senate District 12,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41024,State House District 24,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Metsker Park,85,0,85,3,3-2,32.05717647,2724.86,88,-,97,
853,-122.352672,45.36159302,Summit Learning Charter,Clackamas,Estacada SD 108,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,0,,,,,,,,,,,,,
854,-123.047973,44.87771518,Sumpter Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41019,State House District 19,1,Camp Cascade,Camp Cascade,100,0,100,3,3-2,161.89,16189,100,-,100,
855,-123.3977996,42.69557595,Sunny Wolf Charter School,Southern OR,Three Rivers/Josephine County SD,Josephine,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,0,,,,,,,,,,,,,
856,-122.5277375,45.42587501,Sunnyside Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,0,,,,,,,,,,,,,
857,-122.628888,45.5143475,Sunnyside Environmental School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,57,57,6,6-5,556.28,31707.96,67,59,0,97
858,-123.38974,43.15454751,Sunnyslope Elementary School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,0,,,,,,,,,,,,,
859,-118.7904273,45.6511804,Sunridge Middle School,InterMountain,Pendleton SD 16,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Buck Creek Cabin,Buck Creek Cabin,0,257,257,3,3-2,122.68405,31529.80085,-,271,,95
860,-123.0936697,44.62316252,Sunrise Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,0,,,,,,,,,,,,,
861,-119.286779,45.84451643,Sunset Elementary School,InterMountain,Hermiston SD 8,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Meadowood Springs,98,0,98,3,3-2,65.56,6424.88,100,-,98,
862,-122.6274688,45.36108868,Sunset Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,0,,,,,,,,,,,,,
863,-124.2741551,43.38975565,Sunset School,South Coast,Coos Bay SD 9,Coos,41005,State Senate District 5,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41009,State House District 9,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Coastal Discovery Center at Camp Gray,0,103,103,3,3-2,224.71,23145.13,120,102,0,101
864,-119.5670205,43.57580252,Suntex Elementary School,Harney,Suntex SD 10,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
865,-123.3052176,43.3950169,Sutherlin Middle School,Douglas,Sutherlin SD 130,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,0,,,,,,,,,,,,,
866,-123.3054047,43.39148728,Sutherlin Valley Online Academy,Douglas,Sutherlin SD 130,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,0,,,,,,,,,,,,,
867,-122.7877284,44.43137276,Sweet Home Charter School,Linn Benton Lincoln,Sweet Home SD 55,Linn,41006,State Senate District 6,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41011,State House District 11,1,South Santiam Watershed Council,Camp Tadmor,0,15,15,3,3-2,250.8321705,3762.482558,16,18,0,83
868,-122.718274,44.39395862,Sweet Home Junior High School,Linn Benton Lincoln,Sweet Home SD 55,Linn,41009,State Senate District 9,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41017,State House District 17,0,,,,,,,,,,,,,
869,-122.382677,45.51525845,Sweetbriar Elementary School,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,0,,,,,,,,,,,,,
870,-122.9740083,44.95054235,Swegle Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Canyonview Camp,Canyonview Camp,81,0,81,3,3-2,214.66,17387.46,85,-,95,
871,-122.8412084,42.43118294,Table Rock Elementary School,Southern OR,Eagle Point SD 9,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,1,Siskiyou Field Institute,Siskiyou Field Institute,122,0,122,3,3-2,244.66,29848.52,134,-,91,
872,-124.0176532,44.93488789,Taft Elementary School,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Drift Creek Camp,0,146,146,4,4-3,208.1681,30392.5426,131,156,0,94
873,-124.0176532,44.93488789,Taft Middle School,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,0,,,,,,,,,,,,,
874,-123.1187986,44.62716253,Takena Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,0,,,,,,,,,,,,,
875,-122.7909892,42.2412446,Talent Elementary School,Southern OR,Phoenix-Talent SD 4,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,1,Siskiyou Field Institute,Deer Creek Park,83,0,83,3,3-2,155.45,12902.35,71,-,117,
876,-122.794304,42.24018401,Talent Middle School,Southern OR,Phoenix-Talent SD 4,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,0,,,,,,,,,,,,,
877,-123.2117325,44.85537091,Talmadge Middle School,Willamette,Central SD 13J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,0,,,,,,,,,,,,,
878,-123.1052198,44.53862248,Tangent Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,0,,,,,,,,,,,,,
879,-122.820072,45.53318298,Terra Linda Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,0,,,,,,,,,,,,,
880,-121.1812498,44.35134746,Terrebonne Community School,High Desert,Redmond SD 2J,Deschutes,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,1,Camp Tamarack,Camp Tamarack,63,0,63,3,3-2,211.46,13321.98,69,34,91,0
